.id	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	Gene	Significant	Direction
CD4_Effector_Memory	0.298147147793518	-0.201373022955126	0	0.127	1	C2cd5	NO	NS
CD4_Effector_Memory	0.298147147793518	-0.362770608200127	0	0.127	1	Amn1	NO	NS
CD4_Effector_Memory	0.298147147793518	-0.258236326548434	0	0.127	1	Cnot3	NO	NS
CD4_Effector_Memory	0.298147147793518	-0.294641926617184	0	0.127	1	Zfp773	NO	NS
CD4_Effector_Memory	0.298147147793518	-0.282502496492161	0	0.127	1	Trim28	NO	NS
CD4_Effector_Memory	0.298147147793518	-0.281354048463919	0	0.127	1	Eid2	NO	NS
CD4_Effector_Memory	0.298147147793518	-0.368318017177672	0	0.127	1	Zfp592	NO	NS
CD4_Effector_Memory	0.298147147793518	-0.282523730940625	0	0.127	1	Mrpl17	NO	NS
CD4_Effector_Memory	0.298147147793518	-0.285783061420409	0	0.127	1	Prkcb	NO	NS
CD4_Effector_Memory	0.298147147793518	-0.283336578460203	0	0.127	1	9430038I01Rik	NO	NS
CD4_Effector_Memory	0.298147147793518	-0.237046884731004	0	0.127	1	Ric8a	NO	NS
CD4_Effector_Memory	0.298147147793518	-0.368592317875148	0	0.127	1	Tnfrsf26	NO	NS
CD4_Effector_Memory	0.298147147793518	-0.258531337794793	0	0.127	1	Timm44	NO	NS
CD4_Effector_Memory	0.298147147793518	-0.340345393045607	0	0.127	1	Irs2	NO	NS
CD4_Effector_Memory	0.298147147793518	-0.42981717963543	0	0.127	1	Hook3	NO	NS
CD4_Effector_Memory	0.298147147793518	-0.406731973755381	0	0.127	1	Wrn	NO	NS
CD4_Effector_Memory	0.298147147793518	-0.28139908237267	0	0.127	1	Vps37a	NO	NS
CD4_Effector_Memory	0.298147147793518	-0.258341283861037	0	0.127	1	Cep44	NO	NS
CD4_Effector_Memory	0.298147147793518	-0.389270819548609	0	0.127	1	Sap30	NO	NS
CD4_Effector_Memory	0.298147147793518	-0.238435475652067	0	0.127	1	Nr2c2ap	NO	NS
CD4_Effector_Memory	0.298147147793518	-0.427245754864335	0	0.127	1	Mast3	NO	NS
CD4_Effector_Memory	0.298147147793518	-0.287411962214842	0	0.127	1	Ap1m1	NO	NS
CD4_Effector_Memory	0.298147147793518	-0.311761345801709	0	0.127	1	Slc35e1	NO	NS
CD4_Effector_Memory	0.298147147793518	-0.345684897339568	0	0.127	1	Vps4a	NO	NS
CD4_Effector_Memory	0.298147147793518	-0.325497489097396	0	0.127	1	Nob1	NO	NS
CD4_Effector_Memory	0.298147147793518	-0.268301493040248	0	0.127	1	Usp10	NO	NS
CD4_Effector_Memory	0.298147147793518	-0.383861944299883	0	0.127	1	Irf8	NO	NS
CD4_Effector_Memory	0.298147147793518	-0.562734534028363	0	0.127	1	Kbtbd3	NO	NS
CD4_Effector_Memory	0.298147147793518	-0.327978072274468	0	0.127	1	Mre11a	NO	NS
CD4_Effector_Memory	0.298147147793518	-0.264419676421663	0	0.127	1	Med17	NO	NS
CD4_Effector_Memory	0.298147147793518	-0.305648750851066	0	0.127	1	Ubash3b	NO	NS
CD4_Effector_Memory	0.298147147793518	-0.308391736368694	0	0.127	1	Pts	NO	NS
CD4_Effector_Memory	0.298147147793518	-0.430128283785016	0	0.127	1	Tspan3	NO	NS
CD4_Effector_Memory	0.298147147793518	-0.40190645179315	0	0.127	1	1700017B05Rik	NO	NS
CD4_Effector_Memory	0.298147147793518	-0.304608626145053	0	0.127	1	Snapc5	NO	NS
CD4_Effector_Memory	0.298147147793518	-0.324817784991659	0	0.127	1	Zfp609	NO	NS
CD4_Effector_Memory	0.298147147793518	-0.285714169954159	0	0.127	1	Mapk6	NO	NS
CD4_Effector_Memory	0.298147147793518	-0.292461964860097	0	0.127	1	Tent5a	NO	NS
CD4_Effector_Memory	0.298147147793518	-0.284220666601346	0	0.127	1	Mthfsl	NO	NS
CD4_Effector_Memory	0.298147147793518	-0.429853793734822	0	0.127	1	Plscr1	NO	NS
CD4_Effector_Memory	0.298147147793518	-0.365394908207666	0	0.127	1	Dnajc13	NO	NS
CD4_Effector_Memory	0.298147147793518	-0.269224058612654	0	0.127	1	Alas1	NO	NS
CD4_Effector_Memory	0.298147147793518	-0.266597198208429	0	0.127	1	Dhx30	NO	NS
CD4_Effector_Memory	0.298147147793518	-0.33435068564887	0	0.127	1	L3mbtl3	NO	NS
CD4_Effector_Memory	0.298147147793518	-0.471049559161768	0	0.127	1	Prdm1	NO	NS
CD4_Effector_Memory	0.298147147793518	-0.438844014869133	0	0.127	1	Mcm9	NO	NS
CD4_Effector_Memory	0.298147147793518	-0.311570078021182	0	0.127	1	Sirt1	NO	NS
CD4_Effector_Memory	0.298147147793518	-0.284003467619867	0	0.127	1	Mcm3ap	NO	NS
CD4_Effector_Memory	0.298147147793518	-0.295637243293318	0	0.127	1	Tpgs1	NO	NS
CD4_Effector_Memory	0.298147147793518	-0.222839726613391	0	0.127	1	Tmem259	NO	NS
CD4_Effector_Memory	0.298147147793518	-0.37283767199612	0	0.127	1	Stk11	NO	NS
CD4_Effector_Memory	0.298147147793518	-0.283665606729422	0	0.127	1	Txnrd1	NO	NS
CD4_Effector_Memory	0.298147147793518	-0.282444464557611	0	0.127	1	Apaf1	NO	NS
CD4_Effector_Memory	0.298147147793518	-0.358371983193743	0	0.127	1	Cep83	NO	NS
CD4_Effector_Memory	0.298147147793518	-0.311339584809376	0	0.127	1	Eea1	NO	NS
CD4_Effector_Memory	0.298147147793518	-0.287708526995823	0	0.127	1	Tspan31	NO	NS
CD4_Effector_Memory	0.298147147793518	-0.31176127660366	0	0.127	1	Nabp2	NO	NS
CD4_Effector_Memory	0.298147147793518	-0.272149965391451	0	0.127	1	Rab5b	NO	NS
CD4_Effector_Memory	0.298147147793518	-0.334857915056853	0	0.127	1	Dnajc14	NO	NS
CD4_Effector_Memory	0.298147147793518	-0.318681844544345	0	0.127	1	Vrk2	NO	NS
CD4_Effector_Memory	0.298147147793518	-0.267667688990768	0	0.127	1	Bod1	NO	NS
CD4_Effector_Memory	0.298147147793518	-0.320697873483475	0	0.127	1	Snrnp25	NO	NS
CD4_Effector_Memory	0.298147147793518	-0.414720608514271	0	0.127	1	Fbxw11	NO	NS
CD4_Effector_Memory	0.298147147793518	-0.263399469381451	0	0.127	1	Rad50	NO	NS
CD4_Effector_Memory	0.298147147793518	-0.316515265935923	0	0.127	1	Cnot8	NO	NS
CD4_Effector_Memory	0.298147147793518	-0.298754563232609	0	0.127	1	Pik3r5	NO	NS
CD4_Effector_Memory	0.298147147793518	-0.32817532764266	0	0.127	1	Acadvl	NO	NS
CD4_Effector_Memory	0.298147147793518	-0.321280539603589	0	0.127	1	Mbtd1	NO	NS
CD4_Effector_Memory	0.298147147793518	-0.380825027184424	0	0.127	1	Smurf2	NO	NS
CD4_Effector_Memory	0.298147147793518	-0.266011515279706	0	0.127	1	Sap30bp	NO	NS
CD4_Effector_Memory	0.298147147793518	-0.276275323607435	0	0.127	1	Dcaf5	NO	NS
CD4_Effector_Memory	0.298147147793518	-0.380581701192458	0	0.127	1	Gpr68	NO	NS
CD4_Effector_Memory	0.298147147793518	-0.34238344970768	0	0.127	1	Gskip	NO	NS
CD4_Effector_Memory	0.298147147793518	-0.295354781776887	0	0.127	1	Hist1h3e	NO	NS
CD4_Effector_Memory	0.298147147793518	-0.363500229838485	0	0.127	1	Hist1h2ae	NO	NS
CD4_Effector_Memory	0.298147147793518	-0.297931035769541	0	0.127	1	Fars2	NO	NS
CD4_Effector_Memory	0.298147147793518	-0.444699544395702	0	0.127	1	Auh	NO	NS
CD4_Effector_Memory	0.298147147793518	-0.438924666369067	0	0.127	1	Thoc3	NO	NS
CD4_Effector_Memory	0.298147147793518	-0.373136626754908	0	0.127	1	Naa35	NO	NS
CD4_Effector_Memory	0.298147147793518	-0.258461363772297	0	0.127	1	Slf1	NO	NS
CD4_Effector_Memory	0.298147147793518	-0.367264586655107	0	0.127	1	Xrcc4	NO	NS
CD4_Effector_Memory	0.298147147793518	-0.252647638227356	0	0.127	1	Ncoa4	NO	NS
CD4_Effector_Memory	0.298147147793518	-0.281982877472776	0	0.127	1	Mapk8	NO	NS
CD4_Effector_Memory	0.298147147793518	-0.319841271081749	0	0.127	1	Socs4	NO	NS
CD4_Effector_Memory	0.298147147793518	-0.379480101664475	0	0.127	1	Naa16	NO	NS
CD4_Effector_Memory	0.298147147793518	-0.289140616835361	0	0.127	1	Mtmr12	NO	NS
CD4_Effector_Memory	0.298147147793518	-0.346361770064588	0	0.127	1	9130401M01Rik	NO	NS
CD4_Effector_Memory	0.298147147793518	-0.266674410385931	0	0.127	1	Rps19bp1	NO	NS
CD4_Effector_Memory	0.298147147793518	-0.394370586700694	0	0.127	1	Gramd4	NO	NS
CD4_Effector_Memory	0.298147147793518	-0.276659398320097	0	0.127	1	Pphln1	NO	NS
CD4_Effector_Memory	0.298147147793518	-0.326247775762725	0	0.127	1	Pced1b	NO	NS
CD4_Effector_Memory	0.298147147793518	-0.261573520069042	0	0.127	1	Hmox2	NO	NS
CD4_Effector_Memory	0.298147147793518	-0.26796929316331	0	0.127	1	Txndc11	NO	NS
CD4_Effector_Memory	0.298147147793518	-0.28688782623577	0	0.127	1	Bfar	NO	NS
CD4_Effector_Memory	0.298147147793518	-0.293715363225956	0	0.127	1	Ube2v2	NO	NS
CD4_Effector_Memory	0.298147147793518	-0.257712817003222	0	0.127	1	Thap7	NO	NS
CD4_Effector_Memory	0.298147147793518	-0.220254682723682	0	0.127	1	Dgcr2	NO	NS
CD4_Effector_Memory	0.298147147793518	-0.301188480437754	0	0.127	1	Chmp2b	NO	NS
CD4_Effector_Memory	0.298147147793518	-0.408094554258625	0	0.127	1	Hlcs	NO	NS
CD4_Effector_Memory	0.298147147793518	-0.262330022086125	0	0.127	1	Traf7	NO	NS
CD4_Effector_Memory	0.298147147793518	-0.281912267399129	0	0.127	1	BC003965	NO	NS
CD4_Effector_Memory	0.298147147793518	-0.279281589631986	0	0.127	1	Metrn	NO	NS
CD4_Effector_Memory	0.298147147793518	-0.262229932493487	0	0.127	1	Vps52	NO	NS
CD4_Effector_Memory	0.298147147793518	-0.215245823631086	0	0.127	1	Rxrb	NO	NS
CD4_Effector_Memory	0.298147147793518	-0.238247508401687	0	0.127	1	Gabbr1	NO	NS
CD4_Effector_Memory	0.298147147793518	-0.330112378264447	0	0.127	1	Cebpzos	NO	NS
CD4_Effector_Memory	0.298147147793518	-0.328764669050047	0	0.127	1	Hnrnpll	NO	NS
CD4_Effector_Memory	0.298147147793518	-0.226590503709539	0	0.127	1	Npc1	NO	NS
CD4_Effector_Memory	0.298147147793518	-0.282321593162927	0	0.127	1	Elp2	NO	NS
CD4_Effector_Memory	0.298147147793518	-0.255102042613173	0	0.127	1	Rnf14	NO	NS
CD4_Effector_Memory	0.298147147793518	-0.261692020276719	0	0.127	1	Cd74	NO	NS
CD4_Effector_Memory	0.298147147793518	-0.289335108490446	0	0.127	1	Fech	NO	NS
CD4_Effector_Memory	0.298147147793518	-0.412325026796663	0	0.127	1	Smad2	NO	NS
CD4_Effector_Memory	0.298147147793518	-0.293566963277613	0	0.127	1	Brms1	NO	NS
CD4_Effector_Memory	0.298147147793518	-0.354282920922722	0	0.127	1	Kat5	NO	NS
CD4_Effector_Memory	0.298147147793518	-0.290566070971007	0	0.127	1	Incenp	NO	NS
CD4_Effector_Memory	0.298147147793518	-0.25991830843094	0	0.127	1	Prpf19	NO	NS
CD4_Effector_Memory	0.298147147793518	-0.298870481853289	0	0.127	1	Patl1	NO	NS
CD4_Effector_Memory	0.298147147793518	-0.383995730218601	0	0.127	1	Fxn	NO	NS
CD4_Effector_Memory	0.298147147793518	-0.375136510099053	0	0.127	1	Ide	NO	NS
CD4_Effector_Memory	0.298147147793518	-0.334507317035214	0	0.127	1	Wbp1l	NO	NS
CD4_Effector_Memory	0.298147147793518	-0.342147424676538	0	0.127	1	Casp7	NO	NS
CD4_Effector_Memory	0.298147147793518	-0.289240541682814	0	0.127	1	Fam160b1	NO	NS
CD4_Effector_Memory	0.298147147793518	-0.321569187472641	0	0.127	1	Cul4b	NO	NS
CD4_Effector_Memory	0.298147147793518	-0.270128262311813	0	0.127	1	Klhl15	NO	NS
CD4_Effector_Memory	0.298147147793518	-0.262698647838524	0	0.127	1	Yipf6	NO	NS
CD4_Effector_Memory	0.298147147793518	-0.265600187076124	0	0.127	1	2610002M06Rik	NO	NS
CD4_Effector_Memory	0.298147147793518	-0.4421907098275	0	0.127	1	Acsl4	NO	NS
CD4_Effector_Memory	0.298147147793518	-0.390298067734504	0	0.127	1	Ubqln2	NO	NS
CD4_Effector_Memory	0.298481421797791	0.413522969141572	0.5	0.382	1	Dpm3	NO	NS
CD4_Effector_Memory	0.298704579069571	0.346512665347909	0.375	0.236	1	Eif2a	NO	NS
CD4_Effector_Memory	0.298704579069571	0.814998930604792	0.375	0.236	1	Sec63	NO	NS
CD4_Effector_Memory	0.298704579069571	-0.67938390875539	0.125	0.273	1	Slc4a7	NO	NS
CD4_Effector_Memory	0.299606157425052	-0.612518891451165	0.25	0.509	1	Pmepa1	NO	NS
CD4_Effector_Memory	0.299611131722815	0.258174757209173	0.5	0.291	1	Banf1	NO	NS
CD4_Effector_Memory	0.300153098474052	0.449382021356301	0.75	0.691	1	Limd2	NO	NS
CD4_Effector_Memory	0.300841001435168	0.331025813839415	0.25	0.127	1	Aim2	NO	NS
CD4_Effector_Memory	0.300841001435168	0.561433715049582	0.25	0.127	1	Rabgap1	NO	NS
CD4_Effector_Memory	0.300841001435168	0.341067948311787	0.25	0.127	1	Cbr1	NO	NS
CD4_Effector_Memory	0.300841001435168	0.607046609106873	0.25	0.127	1	Rnaset2a	NO	NS
CD4_Effector_Memory	0.300841001435168	0.33221631485563	0.25	0.127	1	Mrpl14	NO	NS
CD4_Effector_Memory	0.302957901612161	-0.46708699672611	0.125	0.291	1	Rpn2	NO	NS
CD4_Effector_Memory	0.302957901612161	-0.578091771925119	0.125	0.291	1	Pcgf5	NO	NS
CD4_Effector_Memory	0.303649675018142	0.342554209000367	0.5	0.4	1	Cyld	NO	NS
CD4_Effector_Memory	0.303649675018142	0.398796305390021	0.5	0.4	1	Top2b	NO	NS
CD4_Effector_Memory	0.304738367735889	1.08141499334497	0.875	0.782	1	Lgals1	NO	NS
CD4_Effector_Memory	0.30628615982771	-0.183970695413182	0.25	0.491	1	Sdcbp	NO	NS
CD4_Effector_Memory	0.30628615982771	-0.253702714361731	0.25	0.491	1	Taf7	NO	NS
CD4_Effector_Memory	0.306436536751443	-0.416354011721346	0.125	0.309	1	Rnf114	NO	NS
CD4_Effector_Memory	0.306436536751443	-0.51749792386843	0.125	0.309	1	Emc10	NO	NS
CD4_Effector_Memory	0.306436536751443	-0.631116231005996	0.125	0.309	1	Phlda1	NO	NS
CD4_Effector_Memory	0.306460642472837	0.52442272203927	0.375	0.218	1	Gm33104	NO	NS
CD4_Effector_Memory	0.306460642472837	0.279972886338791	0.375	0.218	1	Ddx23	NO	NS
CD4_Effector_Memory	0.306535134258111	-0.433307060251302	0.625	0.927	1	Laptm5	NO	NS
CD4_Effector_Memory	0.30844892897067	-0.602094863223995	0.25	0.455	1	Camk4	NO	NS
CD4_Effector_Memory	0.309115700353218	-0.330368126272259	0.625	0.8	1	Selenow	NO	NS
CD4_Effector_Memory	0.309170140367497	0.215534153949579	0.25	0.109	1	Mydgf	NO	NS
CD4_Effector_Memory	0.309228211599846	-0.491364797122929	0.125	0.327	1	Vps4b	NO	NS
CD4_Effector_Memory	0.309228211599846	-0.371849647028929	0.125	0.327	1	Mapk1ip1l	NO	NS
CD4_Effector_Memory	0.309228211599846	-0.362685480507451	0.125	0.327	1	Eny2	NO	NS
CD4_Effector_Memory	0.309228211599846	0.835351296233173	0.375	0.291	1	Mrpl18	NO	NS
CD4_Effector_Memory	0.309228211599846	-0.535412307297299	0.125	0.327	1	H2-Q10	NO	NS
CD4_Effector_Memory	0.309228211599846	-0.3654503902121	0.125	0.327	1	Hprt	NO	NS
CD4_Effector_Memory	0.311407415677649	-0.165928807203356	0.125	0.345	1	Tsc22d2	NO	NS
CD4_Effector_Memory	0.311407415677649	-0.285585485963497	0.125	0.345	1	Hadha	NO	NS
CD4_Effector_Memory	0.311431550044111	-0.486774414501339	0.125	0.273	1	Exosc8	NO	NS
CD4_Effector_Memory	0.311431550044111	0.347070360281477	0.375	0.236	1	Ddx54	NO	NS
CD4_Effector_Memory	0.312904360199587	0.583812438505802	0.5	0.436	1	Psap	NO	NS
CD4_Effector_Memory	0.313921918783808	0.399699437750118	0.375	0.2	1	Taok3	NO	NS
CD4_Effector_Memory	0.313986979754624	0.105495928907892	0.125	0.036	1	4732440D04Rik	NO	NS
CD4_Effector_Memory	0.313986979754624	0.111720667638431	0.125	0.036	1	Uxs1	NO	NS
CD4_Effector_Memory	0.313986979754624	0.138350716904094	0.125	0.036	1	Igsf8	NO	NS
CD4_Effector_Memory	0.313986979754624	0.14631678705154	0.125	0.036	1	Hip1	NO	NS
CD4_Effector_Memory	0.313986979754624	0.120761446615603	0.125	0.036	1	Il12rb1	NO	NS
CD4_Effector_Memory	0.313986979754624	0.139186082150831	0.125	0.036	1	Emc8	NO	NS
CD4_Effector_Memory	0.313986979754624	0.140311190531184	0.125	0.036	1	Jade2	NO	NS
CD4_Effector_Memory	0.313986979754624	0.129206021968101	0.125	0.036	1	Tmem199	NO	NS
CD4_Effector_Memory	0.313986979754624	0.128981458579685	0.125	0.036	1	Armc7	NO	NS
CD4_Effector_Memory	0.313986979754624	0.163748694837062	0.125	0.036	1	Sox4	NO	NS
CD4_Effector_Memory	0.313986979754624	0.147121171527771	0.125	0.036	1	Zfp729a	NO	NS
CD4_Effector_Memory	0.313986979754624	0.120238950422015	0.125	0.036	1	Cgrrf1	NO	NS
CD4_Effector_Memory	0.313986979754624	0.11103001248558	0.125	0.036	1	Zfp51	NO	NS
CD4_Effector_Memory	0.313986979754624	0.136131989588691	0.125	0.036	1	Flywch1	NO	NS
CD4_Effector_Memory	0.313986979754624	0.10567285745883	0.125	0.036	1	Rhoq	NO	NS
CD4_Effector_Memory	0.313986979754624	0.12671520735442	0.125	0.036	1	Elk1	NO	NS
CD4_Effector_Memory	0.315149380225761	0.294841907617093	0.5	0.364	1	B3gnt2	NO	NS
CD4_Effector_Memory	0.315459686406201	-0.314914584969582	0.25	0.509	1	Fkbp3	NO	NS
CD4_Effector_Memory	0.315524250339296	-0.922752536327813	0.125	0.291	1	Atf3	NO	NS
CD4_Effector_Memory	0.315524250339296	-0.365837858212172	0.125	0.291	1	Atpif1	NO	NS
CD4_Effector_Memory	0.315524250339296	-0.387850400009426	0.125	0.291	1	Ppp3r1	NO	NS
CD4_Effector_Memory	0.316735480337483	0.190359715281679	1	1	1	Rpl8	NO	NS
CD4_Effector_Memory	0.31696740375727	0.288742019051752	0.25	0.127	1	Arfgap2	NO	NS
CD4_Effector_Memory	0.31696740375727	0.246213472917874	0.25	0.127	1	Ecpas	NO	NS
CD4_Effector_Memory	0.31696740375727	0.332554455725618	0.25	0.127	1	Insig1	NO	NS
CD4_Effector_Memory	0.31696740375727	0.334768515385423	0.25	0.127	1	Gm26740	NO	NS
CD4_Effector_Memory	0.31696740375727	0.271703514402396	0.25	0.127	1	Ets2	NO	NS
CD4_Effector_Memory	0.318844115215264	-0.445311504690211	0.125	0.309	1	Ogfr	NO	NS
CD4_Effector_Memory	0.318844115215264	-0.346184328626607	0.125	0.309	1	Mxd4	NO	NS
CD4_Effector_Memory	0.318844115215264	-0.438550672312072	0.125	0.309	1	R3hdm4	NO	NS
CD4_Effector_Memory	0.318844115215264	-0.402238583994155	0.125	0.309	1	Fbxl3	NO	NS
CD4_Effector_Memory	0.318844115215264	0.595736863881336	0.375	0.273	1	Ptger4	NO	NS
CD4_Effector_Memory	0.319447058071681	-0.23152113628722	0.25	0.455	1	Akr1a1	NO	NS
CD4_Effector_Memory	0.319447058071681	0.386240957586465	0.5	0.418	1	Dnajb1	NO	NS
CD4_Effector_Memory	0.319447058071681	0.484842259018255	0.5	0.418	1	Puf60	NO	NS
CD4_Effector_Memory	0.320104920089011	-0.500138120229723	0.625	0.709	1	Taf1d	NO	NS
CD4_Effector_Memory	0.321479687663314	-0.299689029659134	0.125	0.327	1	Hnrnpul1	NO	NS
CD4_Effector_Memory	0.321479687663314	-0.443159527034561	0.125	0.327	1	Nsmce4a	NO	NS
CD4_Effector_Memory	0.321479687663314	-0.297466132684497	0.125	0.327	1	Txn2	NO	NS
CD4_Effector_Memory	0.321479687663314	-0.17607184008123	0.125	0.327	1	Bex3	NO	NS
CD4_Effector_Memory	0.321523212755991	-0.59887963836489	0.375	0.636	1	Tagap	NO	NS
CD4_Effector_Memory	0.32229596960743	0.84089147772043	0.25	0.145	1	Zfp281	NO	NS
CD4_Effector_Memory	0.32229596960743	0.680972963625337	0.25	0.145	1	Gbp8	NO	NS
CD4_Effector_Memory	0.32229596960743	0.808466136275235	0.25	0.145	1	Slc1a5	NO	NS
CD4_Effector_Memory	0.32229596960743	0.628579186346966	0.25	0.145	1	2310010J17Rik	NO	NS
CD4_Effector_Memory	0.32229596960743	0.451875099555909	0.25	0.145	1	Hmg20a	NO	NS
CD4_Effector_Memory	0.32229596960743	0.401969052692604	0.25	0.145	1	Nlk	NO	NS
CD4_Effector_Memory	0.32229596960743	0.417600287109749	0.25	0.145	1	Lrch1	NO	NS
CD4_Effector_Memory	0.322507051675525	0.401562757271078	0.625	0.436	1	March7	NO	NS
CD4_Effector_Memory	0.322507051675525	0.259476451432373	0.625	0.436	1	Tgoln1	NO	NS
CD4_Effector_Memory	0.323505951150889	-0.285577799018717	0.125	0.345	1	Gnai3	NO	NS
CD4_Effector_Memory	0.323505951150889	-0.167667987511172	0.125	0.345	1	Smpdl3a	NO	NS
CD4_Effector_Memory	0.323505951150889	-0.199925407589195	0.125	0.345	1	Map3k1	NO	NS
CD4_Effector_Memory	0.324511026426469	-0.358786629947103	0.125	0.273	1	Srp72	NO	NS
CD4_Effector_Memory	0.324511026426469	0.32184701429761	0.375	0.236	1	Atf1	NO	NS
CD4_Effector_Memory	0.324694109408079	0.37155023335424	0.875	0.782	1	Rhoh	NO	NS
CD4_Effector_Memory	0.325899201008841	-0.471992450867226	0.25	0.436	1	Ssr3	NO	NS
CD4_Effector_Memory	0.325899201008841	-0.595245278975342	0.25	0.436	1	Uhrf2	NO	NS
CD4_Effector_Memory	0.325977403713373	0.264765318593323	0.5	0.327	1	1110004F10Rik	NO	NS
CD4_Effector_Memory	0.326671169182025	0.609511289736643	0.5	0.364	1	Nabp1	NO	NS
CD4_Effector_Memory	0.327955583229474	0.4363605866767	0.875	0.727	1	Prdx6	NO	NS
CD4_Effector_Memory	0.328428178061046	0.555289490719373	0.375	0.255	1	Mrpl20	NO	NS
CD4_Effector_Memory	0.328428178061046	0.325673111629038	0.375	0.255	1	Tigd2	NO	NS
CD4_Effector_Memory	0.328604306445758	0.52463193895441	0.625	0.618	1	Micos10	NO	NS
CD4_Effector_Memory	0.329262397876089	-0.364573836399538	0.5	0.709	1	Ube2d2a	NO	NS
CD4_Effector_Memory	0.331576082418629	-0.543472045585561	0.125	0.309	1	Il6ra	NO	NS
CD4_Effector_Memory	0.331576082418629	-0.487588751926275	0.125	0.309	1	Rtn4	NO	NS
CD4_Effector_Memory	0.331576082418629	-0.425045534772043	0.125	0.309	1	Dock8	NO	NS
CD4_Effector_Memory	0.331868496428972	-0.263509913344343	0.25	0.509	1	Itgb1	NO	NS
CD4_Effector_Memory	0.331868496428972	-0.450813489814197	0.25	0.509	1	Ppp1r12a	NO	NS
CD4_Effector_Memory	0.332033528090957	0.384661533509737	0.625	0.6	1	Prpf4b	NO	NS
CD4_Effector_Memory	0.333345581050803	0.122649774983723	0.375	0.218	1	Cnppd1	NO	NS
CD4_Effector_Memory	0.333650582903714	0.287773913444189	0.25	0.127	1	Odf2	NO	NS
CD4_Effector_Memory	0.333650582903714	0.208790050105668	0.25	0.127	1	C1galt1	NO	NS
CD4_Effector_Memory	0.333650582903714	0.308136442634584	0.25	0.127	1	2810454H06Rik	NO	NS
CD4_Effector_Memory	0.333650582903714	0.253884753876572	0.25	0.127	1	Hspbp1	NO	NS
CD4_Effector_Memory	0.333650582903714	0.302558459180899	0.25	0.127	1	Dmac2	NO	NS
CD4_Effector_Memory	0.333650582903714	0.31024204028903	0.25	0.127	1	Adpgk	NO	NS
CD4_Effector_Memory	0.333650582903714	0.268459611080341	0.25	0.127	1	Pggt1b	NO	NS
CD4_Effector_Memory	0.335419018396066	-0.252604563348511	0.25	0.527	1	Prr13	NO	NS
CD4_Effector_Memory	0.335906733578698	-0.159847454194579	0.125	0.345	1	Prpf8	NO	NS
CD4_Effector_Memory	0.335906733578698	-0.197168550344789	0.125	0.345	1	Snw1	NO	NS
CD4_Effector_Memory	0.335906733578698	-0.264483234797923	0.125	0.345	1	Hnrnpul2	NO	NS
CD4_Effector_Memory	0.337411717602337	0.533199360711066	0.5	0.4	1	Zc3h13	NO	NS
CD4_Effector_Memory	0.33794298223287	-0.507059985058248	0.125	0.273	1	Glipr2	NO	NS
CD4_Effector_Memory	0.33794298223287	-0.382835591903563	0.125	0.273	1	Rchy1	NO	NS
CD4_Effector_Memory	0.33794298223287	-0.437612626764422	0.125	0.273	1	Ssr1	NO	NS
CD4_Effector_Memory	0.338415909868464	0.365648507819067	0.25	0.145	1	Noct	NO	NS
CD4_Effector_Memory	0.338415909868464	0.336987363497494	0.25	0.145	1	Pwwp3a	NO	NS
CD4_Effector_Memory	0.338415909868464	0.500328559226537	0.25	0.145	1	C1d	NO	NS
CD4_Effector_Memory	0.338415909868464	0.495818560107507	0.25	0.145	1	Tasor2	NO	NS
CD4_Effector_Memory	0.338415909868464	0.390402253730428	0.25	0.145	1	Tspan14	NO	NS
CD4_Effector_Memory	0.338415909868464	0.411684966141138	0.25	0.145	1	Dock11	NO	NS
CD4_Effector_Memory	0.338561572407806	-0.430043971842676	0.375	0.6	1	Ogt	NO	NS
CD4_Effector_Memory	0.33927825659012	0.352008178977006	0.5	0.455	1	Abi1	NO	NS
CD4_Effector_Memory	0.340860154617936	-0.307761478746315	0	0.109	1	Wdr75	NO	NS
CD4_Effector_Memory	0.340860154617936	-0.217891032566369	0	0.109	1	Gtf3c3	NO	NS
CD4_Effector_Memory	0.340860154617936	-0.309854024240243	0	0.109	1	Bmpr2	NO	NS
CD4_Effector_Memory	0.340860154617936	-0.260803064176325	0	0.109	1	Farsb	NO	NS
CD4_Effector_Memory	0.340860154617936	-0.238747308927312	0	0.109	1	Hes6	NO	NS
CD4_Effector_Memory	0.340860154617936	-0.271103792949275	0	0.109	1	Stk25	NO	NS
CD4_Effector_Memory	0.340860154617936	-0.388941787640687	0	0.109	1	Atp1b1	NO	NS
CD4_Effector_Memory	0.340860154617936	-0.228352245897679	0	0.109	1	Fcer1g	NO	NS
CD4_Effector_Memory	0.340860154617936	-0.225143328747387	0	0.109	1	Usp21	NO	NS
CD4_Effector_Memory	0.340860154617936	-0.238054245901596	0	0.109	1	Nit1	NO	NS
CD4_Effector_Memory	0.340860154617936	-0.229877838403905	0	0.109	1	Ly9	NO	NS
CD4_Effector_Memory	0.340860154617936	-0.295837461508792	0	0.109	1	Pex19	NO	NS
CD4_Effector_Memory	0.340860154617936	-0.29529674145143	0	0.109	1	Cnst	NO	NS
CD4_Effector_Memory	0.340860154617936	-0.214219976984349	0	0.109	1	Parp1	NO	NS
CD4_Effector_Memory	0.340860154617936	-0.457107928543875	0	0.109	1	Arrdc1	NO	NS
CD4_Effector_Memory	0.340860154617936	-0.245149486519734	0	0.109	1	Mrpl41	NO	NS
